,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
1941,100.0,6.1,83.2,0.28,1.0,145.0,84.61,0.08008
1942,100.0,5.6,83.2,0.29,1.0,145.0,84.61,0.07875
1943,100.0,5.6,83.3,0.3,1.0,145.0,84.61,0.07842
1944,100.0,5.6,83.4,0.27,1.0,145.0,84.61,0.07928
1945,100.0,5.0,83.4,0.27,1.0,145.0,84.61,0.07804
1946,100.0,4.4,83.4,0.31,1.0,145.0,84.61,0.07568
1947,100.0,2.8,83.4,0.37,1.0,145.0,84.61,0.07095
1948,100.0,1.7,83.5,0.4,1.0,145.0,84.61,0.0681
1949,100.0,1.1,83.5,0.43,1.0,145.0,84.61,0.06629
1950,100.0,1.7,83.6,0.46,1.0,145.0,84.61,0.06665
1951,100.0,5.6,83.7,0.35,1.0,145.0,84.61,0.07679
1952,100.0,8.9,83.7,0.22,1.0,145.0,84.61,0.0878
1953,100.0,10.0,83.7,0.19,1.0,145.0,84.61,0.09134
1954,100.0,11.7,83.6,0.16,1.0,145.0,84.61,0.09644
1955,100.0,12.8,83.6,0.14,1.0,145.0,84.61,0.09988
1956,100.0,14.4,83.6,0.13,1.0,145.0,84.61,0.1041
1957,100.0,15.0,83.5,0.13,1.0,145.0,84.61,0.1056
1958,100.0,14.4,83.5,0.12,1.0,145.0,84.61,0.1047
1959,100.0,15.6,83.4,0.11,1.0,145.0,84.61,0.1082
1960,100.0,14.4,83.4,0.12,1.0,145.0,84.61,0.1047
1961,100.0,12.8,83.4,0.15,1.0,145.0,84.61,0.09951
1962,100.0,11.7,83.4,0.2,1.0,145.0,84.61,0.09484
1963,100.0,10.6,83.3,0.22,1.0,145.0,84.61,0.09165
1964,100.0,8.3,83.4,0.3,1.0,145.0,84.61,0.08385
1965,100.0,7.2,83.5,0.31,1.0,145.0,84.61,0.08126
1966,100.0,5.0,83.4,0.36,1.0,145.0,84.61,0.07545
1967,100.0,1.7,83.4,0.48,1.0,145.0,84.61,0.06624
1968,100.0,2.2,83.4,0.46,1.0,145.0,84.61,0.06761
1969,100.0,2.2,83.4,0.44,1.0,145.0,84.61,0.0681
1970,100.0,0.6,83.4,0.49,1.0,145.0,84.61,0.06408
1971,100.0,2.8,83.4,0.4,1.0,145.0,84.61,0.07019
1972,100.0,1.7,83.4,0.44,1.0,145.0,84.61,0.06719
1973,100.0,1.1,83.4,0.48,1.0,145.0,84.61,0.06518
1974,100.0,2.2,83.4,0.46,1.0,145.0,84.61,0.06761
1975,100.0,8.9,83.4,0.28,1.0,145.0,84.61,0.08577
1976,100.0,12.8,83.4,0.19,1.0,145.0,84.61,0.09772
1977,100.0,15.0,83.4,0.14,1.0,145.0,84.61,0.1052
1978,100.0,17.8,83.3,0.1,1.0,145.0,84.61,0.1142
1979,100.0,18.9,83.2,0.1,1.0,145.0,84.61,0.117
1980,100.0,20.0,83.1,0.1,1.0,145.0,84.61,0.1198
1981,100.0,20.6,83.0,0.1,1.0,145.0,84.61,0.1213
1982,100.0,20.6,83.0,0.1,1.0,145.0,84.61,0.1213
1983,100.0,20.6,83.0,0.1,1.0,145.0,84.61,0.1213
1984,100.0,18.9,83.0,0.1,1.0,145.0,84.61,0.1171
1985,100.0,18.3,83.0,0.11,1.0,145.0,84.61,0.115
1986,100.0,16.1,83.0,0.1,1.0,145.0,84.61,0.1101
1987,100.0,12.8,83.0,0.15,1.0,145.0,84.61,0.09969
1988,100.0,11.7,83.1,0.17,1.0,145.0,84.61,0.09623
1989,100.0,10.6,83.0,0.18,1.0,145.0,84.61,0.09336
1990,100.0,9.4,83.0,0.17,1.0,145.0,84.61,0.09104
1991,100.0,8.9,83.0,0.2,1.0,145.0,84.61,0.08881
1992,100.0,7.2,83.0,0.24,1.0,145.0,84.61,0.08373
1993,100.0,6.7,82.9,0.24,1.0,145.0,84.61,0.08271
1994,100.0,6.1,82.8,0.26,1.0,145.0,84.61,0.08085
1995,100.0,5.6,82.8,0.26,1.0,145.0,84.61,0.07981
1996,100.0,6.1,82.8,0.26,1.0,145.0,84.61,0.08085
1997,100.0,3.9,82.8,0.31,1.0,145.0,84.61,0.0749
1998,100.0,4.4,82.8,0.36,1.0,145.0,84.61,0.0745
1999,100.0,10.6,82.8,0.21,1.0,145.0,84.61,0.09225
2000,100.0,11.7,82.7,0.17,1.0,145.0,84.61,0.0964
2001,100.0,15.0,82.7,0.15,1.0,145.0,84.61,0.105
2002,100.0,18.3,82.5,0.12,1.0,145.0,84.61,0.1146
2003,100.0,20.0,82.4,0.1,1.0,145.0,84.61,0.1201
2004,100.0,21.1,82.3,0.08,1.0,145.0,84.61,0.1243
2005,100.0,20.0,82.3,0.08,1.0,145.0,84.61,0.1215
2006,100.0,21.1,82.2,0.07,1.0,145.0,84.61,0.1251
2007,100.0,20.0,82.2,0.06,1.0,145.0,84.61,0.1229
2008,100.0,18.9,82.3,0.06,1.0,145.0,84.61,0.12
2009,100.0,17.2,82.3,0.07,1.0,145.0,84.61,0.1149
2010,100.0,15.6,82.4,0.09,1.0,145.0,84.61,0.1097
2011,100.0,12.8,82.4,0.12,1.0,145.0,84.61,0.1013
2012,100.0,12.2,82.5,0.13,1.0,145.0,84.61,0.09939
2013,100.0,10.6,82.5,0.19,1.0,145.0,84.61,0.09317
2014,100.0,10.6,82.5,0.18,1.0,145.0,84.61,0.09357
2015,100.0,6.7,82.4,0.29,1.0,145.0,84.61,0.0813
2016,100.0,8.3,82.4,0.26,1.0,145.0,84.61,0.08562
2017,100.0,10.6,82.3,0.29,1.0,145.0,84.61,0.08931
2018,100.0,10.0,82.3,0.3,1.0,145.0,84.61,0.08771
2019,100.0,9.4,82.4,0.34,1.0,145.0,84.61,0.08502
2020,100.0,8.9,82.3,0.33,1.0,145.0,84.61,0.08443
2021,100.0,7.8,82.4,0.36,1.0,145.0,84.61,0.08122
2022,100.0,8.3,82.4,0.37,1.0,145.0,84.61,0.08185
2023,100.0,10.6,82.4,0.33,1.0,145.0,84.61,0.08774
2024,100.0,12.8,82.3,0.29,1.0,145.0,84.61,0.09379
2025,100.0,14.4,82.3,0.22,1.0,145.0,84.61,0.1003
2026,100.0,15.0,82.2,0.19,1.0,145.0,84.61,0.1032
2027,100.0,16.1,82.1,0.2,1.0,145.0,84.61,0.1051
2028,100.0,16.7,82.0,0.18,1.0,145.0,84.61,0.1076
2029,100.0,17.2,81.8,0.17,1.0,145.0,84.61,0.1094
2030,100.0,17.2,81.8,0.14,1.0,145.0,84.61,0.1111
2031,100.0,13.3,81.9,0.22,1.0,145.0,84.61,0.0981
2032,100.0,12.8,81.8,0.21,1.0,145.0,84.61,0.0975
2033,100.0,10.6,81.8,0.35,1.0,145.0,84.61,0.0872
2034,100.0,9.4,81.7,0.43,1.0,145.0,84.61,0.08208
2035,100.0,8.3,81.7,0.48,1.0,145.0,84.61,0.07844
2036,100.0,8.3,81.7,0.48,1.0,145.0,84.61,0.07844
2037,100.0,,,,,,,
