,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,Total_w4e_intensity_factor_(L/kWh),chp_id,Total_annual_water_consumption_L,percent_evaporation,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity_L/kWh_sqm
81,duluth,hospital,10430594.566986347,16573055.8119893,221684.90319701645,28196026.81665013,22422.0,7,MROW,AbsorptionChiller,465.1946555608932,0.0279,RE1,29039271.102040585,0.9709619334993845,2.78404753588565,0.00012416588778367896
82,duluth,large_hotel,2448868.7817366277,3890980.397648209,52046.62450784258,6489314.592579215,11345.0,7,MROW,AbsorptionChiller,215.8544540975432,0.0279,RE1,6687289.366942164,0.9703953629789651,2.7307667184192037,0.00024070222286639082
83,duluth,large_office,2216462.574116501,3521712.756651768,47107.217908555875,7255530.63764512,46320.0,7,MROW,AbsorptionChiller,47.85109184189337,0.0279,RE1,7434716.913883021,0.9758987089470343,3.354316468369224,7.241615864354975e-05
84,duluth,medium_office,139421.06198419782,221524.57626378172,2963.1623040374893,469291.81788348465,4982.0,7,MROW,AbsorptionChiller,27.98495824652706,0.0279,RE1,480563.08463881904,0.9765457083250462,3.4468471104694838,0.0006918601185205708
85,duluth,midrise_apartment,49032.53167539685,77907.24477313078,1042.1047398744324,160705.54208081003,3135.0,7,MROW,AbsorptionChiller,15.64036098098783,0.0279,RE1,164669.49656758204,0.9759278155979231,3.3583723079550585,0.0010712511349138944
86,duluth,outpatient_healthcare,7913.029846782806,12572.925200999362,168.1782610102907,27937.89447221032,3804.0,7,MROW,AbsorptionChiller,2.0801866053582563,0.0279,RE1,28577.610372926385,0.9776147868079931,3.611462477238748,0.0009493855092636036
87,duluth,primary_school,122007.43036950275,193856.25047598773,2593.0645867864987,420316.29168995545,6871.0,7,MROW,AbsorptionChiller,17.756866594309816,0.0279,RE1,430179.7819995,0.9770712369054201,3.5258490462153746,0.0005131493299687636
88,duluth,quick_service_restaurant,7913.029846782806,12572.925200999362,168.1782610102907,27937.89447221032,232.0,7,MROW,AbsorptionChiller,34.10788727061554,0.0279,RE1,28577.610372926385,0.9776147868079931,3.611462477238748,0.015566648608787707
89,duluth,secondary_school,1750390.105499801,2781175.3898496856,37201.624375555824,5904484.258259195,19592.0,7,MROW,AbsorptionChiller,89.34208378418748,0.0279,RE1,6045991.6713014385,0.9765948382439993,3.454082408432653,0.00017630065375830203
90,duluth,small_hotel,201343.92396839635,319913.1236386744,4279.229530741642,603701.4508613325,4014.0,7,MROW,AbsorptionChiller,50.16041952376591,0.0279,RE1,619978.7696847307,0.9737453609392537,3.079202776350205,0.0007671157888266579
91,duluth,small_office,6775.2325370162425,10765.091697703556,143.9962755200515,23276.28165921057,511.0,7,MROW,AbsorptionChiller,13.258772088094409,0.0279,RE1,23824.01420526438,0.9770092251736159,3.5163389706704122,0.006881289570783586
92,duluth,stand_alone_retail,17937.922604426523,28501.365915922164,381.2406484194127,62466.32093061729,2294.0,7,MROW,AbsorptionChiller,7.819495468363785,0.0279,RE1,63916.48282031763,0.9773116131283843,3.5632042923713487,0.001553271269560309
93,duluth,strip_mall,18636.69097990823,29611.631223631946,396.09180562631616,64836.28334094848,2090.0,7,MROW,AbsorptionChiller,8.917077023879537,0.0279,RE1,66342.93601222914,0.9772899307470665,3.5598023320637697,0.001703254704336732
94,duluth,supermarket,30070.773701163613,47779.11821407102,639.1041770620641,102304.53392425478,4181.0,7,MROW,AbsorptionChiller,7.192244367654536,0.0279,RE1,104735.55623251636,0.976788949276551,3.482968455462905,0.00083304674849627
95,duluth,warehouse,4273.803721536652,6790.59924644156,90.83257509505876,15684.555888731764,4835.0,7,MROW,AbsorptionChiller,0.8839304491285733,0.0279,RE1,16030.064530825166,0.9784462101553614,3.750772280450337,0.0007757543496277843
96,helena,full_service_restaurant,31112.259358516207,49433.92320297573,661.2392188996665,132939.47456170825,569.52,6B,NWPP,AbsorptionChiller,54.628914451671946,0.0279,RE1,135454.69406728575,0.9814312857675639,4.3537401930987825,0.007644578229208426
97,helena,hospital,9878216.915685952,15695389.099367622,209945.0368480449,29276475.790556755,22422.0,6B,NWPP,AbsorptionChiller,440.5591345859402,0.0279,RE1,30075064.012014795,0.9734468321949703,3.0445842877025298,0.0001357855805772246
98,helena,large_hotel,2313862.8035671627,3676470.899001153,49177.2974518141,6844123.279427046,11345.0,6B,NWPP,AbsorptionChiller,203.95441194950752,0.0279,RE1,7031183.717233833,0.9733955980486911,3.0387210972034384,0.000267846725183203
99,helena,large_office,1762237.745246437,2799999.9730026694,37453.42621230431,6832086.453323623,46320.0,6B,NWPP,AbsorptionChiller,38.04485633088163,0.0279,RE1,6974551.669341291,0.9795735664782704,3.9577813425883397,8.544432950320249e-05
100,helena,medium_office,141310.74495293183,224527.0725363242,3003.324366066307,579739.9361564968,4982.0,6B,NWPP,AbsorptionChiller,28.364260327766324,0.0279,RE1,591163.9712276113,0.9806753529864288,4.18343255797369,0.0008397094656711542
101,helena,midrise_apartment,51683.81207959626,82119.83474869186,1098.4532860650204,204273.52040716368,3135.0,6B,NWPP,AbsorptionChiller,16.48606445920136,0.0279,RE1,208451.8133034531,0.9799555934291304,4.033212816856938,0.0012865112653451158
102,helena,outpatient_healthcare,700573.9573911512,1113134.1767437183,14889.53184108658,2327102.114404583,3804.0,6B,NWPP,AbsorptionChiller,184.16770699031315,0.0279,RE1,2383738.8652886846,0.9762403710788838,3.40255135113133,0.0008944667063962487
103,helena,primary_school,125032.08652524359,198662.09303455372,2657.34861228318,524788.7873781075,6871.0,6B,NWPP,AbsorptionChiller,18.197072700515733,0.0279,RE1,534896.8010465287,0.9811028713414536,4.27807625955706,0.0006226278939829806
104,helena,quick_service_restaurant,11639.12792802128,18493.28104118935,247.3702655635454,50794.1153821077,232.0,6B,NWPP,AbsorptionChiller,50.16865486216069,0.0279,RE1,51735.06156204039,0.9818122149365898,4.444925932765794,0.019159163503300835
105,helena,secondary_school,1390130.1998339577,2208762.4286250705,29544.90051380441,5578059.670114796,19592.0,6B,NWPP,AbsorptionChiller,70.95397100009993,0.0279,RE1,5690442.46281473,0.9802506055663824,4.0934600683406615,0.00020893528319419465
106,helena,small_hotel,196149.2408074083,311659.34928288497,4168.825197960134,694998.5545065156,4014.0,6B,NWPP,AbsorptionChiller,48.866278228053886,0.0279,RE1,710855.9177020937,0.9776925776367755,3.6240564316027966,0.0009028541184859982
107,helena,small_office,8098.410697059278,12867.474774216373,172.1182220148326,33307.98190655539,511.0,6B,NWPP,AbsorptionChiller,15.848161833775496,0.0279,RE1,33962.684617621766,0.9807228810549717,4.19374688294759,0.008206941062519745
108,helena,stand_alone_retail,31493.993898466186,50040.45697200735,669.3523503220678,134754.14437409004,2294.0,6B,NWPP,AbsorptionChiller,13.72885523036887,0.0279,RE1,137300.2245815462,0.9814561103944591,4.359568526754334,0.0019004221999800932
109,helena,strip_mall,29103.873397231015,46242.821064489246,618.5543226024839,124809.1328593145,2090.0,6B,NWPP,AbsorptionChiller,13.925298276187089,0.0279,RE1,127161.98770065009,0.9814971841516476,4.369246181257388,0.0020905484120848747
110,helena,supermarket,36598.029982774366,58150.20319485246,777.8301305672294,160827.08432699248,4181.0,6B,NWPP,AbsorptionChiller,8.7534154467291,0.0279,RE1,163785.79194824363,0.9819355049906521,4.475262521653019,0.001070380894918206
111,helena,warehouse,7519.8340709846725,11948.180801675659,159.82154012199425,34711.01817856532,4835.0,6B,NWPP,AbsorptionChiller,1.5552914314342652,0.0279,RE1,35318.946812615795,0.9827874642673851,4.696772093535172,0.0009714109810827656
112,houston,full_service_restaurant,234795.52030166617,373063.99336820224,4990.187458144738,836347.3008396006,569.52,2A,ERCT,AbsorptionChiller,412.26913945369114,0.0279,RE1,855328.959023911,0.9778077685970413,3.642867453028836,0.006396381958541994
113,houston,hospital,18556071.28920018,29483535.492840096,394378.368466467,57819188.43397459,22422.0,2A,ERCT,AbsorptionChiller,827.5832347337516,0.0279,RE1,59319323.53877877,0.9747108527995351,3.196760920686008,0.00014257251452528803
114,houston,large_hotel,3829362.368251737,6084431.318444385,81386.71486657627,12341018.328203132,11345.0,2A,ERCT,AbsorptionChiller,337.537449823864,0.0279,RE1,12650596.839090504,0.9755285450303206,3.303577886484017,0.00029119240956227565
115,houston,large_office,8672765.267591411,13780060.369617427,184325.17115387614,29166926.772496473,46320.0,2A,ERCT,AbsorptionChiller,187.23586501708573,0.0279,RE1,29868062.235433202,0.976525579148387,3.443891459514633,7.434998833149034e-05
116,houston,medium_office,729910.741203094,1159747.0665782448,15513.036286369688,2571911.00362326,4982.0,2A,ERCT,AbsorptionChiller,146.50958273847732,0.0279,RE1,2630919.438608616,0.977571173742757,3.604439954222534,0.0007234925640751775
117,houston,midrise_apartment,286310.58942129154,454915.7143027182,6085.054393833835,1003516.2255100245,3135.0,2A,ERCT,AbsorptionChiller,91.32714176117753,0.0279,RE1,1026662.5348431878,0.9774548027734364,3.5858350084722357,0.0011438070202463271
118,houston,outpatient_healthcare,1850098.4989864696,2939600.9483896135,39320.7600984593,6125093.784248996,3804.0,2A,ERCT,AbsorptionChiller,486.356072288767,0.0279,RE1,6274661.958590428,0.976163150249606,3.391528592681874,0.0008915690306734685
119,houston,primary_school,978606.1960831732,1554896.5115543662,20798.643687421012,3541071.2755571916,6871.0,2A,ERCT,AbsorptionChiller,142.4255852253199,0.0279,RE1,3620185.0861070394,0.9781464735453836,3.699327779240174,0.0005383972899490866
120,houston,quick_service_restaurant,96539.23317992153,153390.11494143086,2051.7805025172684,346993.2030842952,232.0,2A,ERCT,AbsorptionChiller,416.1173843962135,0.0279,RE1,354797.7588238695,0.9780028042864591,3.675166532166543,0.015841235052441997
121,houston,secondary_school,9826665.830957823,15613480.153632928,208849.4044606226,34469358.42993199,19592.0,2A,ERCT,AbsorptionChiller,501.56522207828823,0.0279,RE1,35263779.088618465,0.977472049813774,3.588580266719138,0.00018316559140052767
122,houston,small_hotel,672384.7755477133,1068344.6989258137,14290.417762974119,2280787.9166494985,4014.0,2A,ERCT,AbsorptionChiller,167.50990920471182,0.0279,RE1,2335145.7594285393,0.9767218630530613,3.472930744938966,0.0008652044705876845
123,houston,small_office,53903.80669190545,85647.15952158318,1145.6355715586228,193215.37160173286,511.0,2A,ERCT,AbsorptionChiller,105.48690154971712,0.0279,RE1,197573.13631608646,0.9779435362741732,3.665290977413574,0.0071727807777173655
124,houston,stand_alone_retail,347604.700222829,552305.2459096082,7387.758562069222,1266421.0243655806,2294.0,2A,ERCT,AbsorptionChiller,151.52776818780688,0.0279,RE1,1294522.5554101772,0.9782919726449321,3.72412270196673,0.0016234187890003182
125,houston,strip_mall,283609.45215008274,450623.90730513225,6027.646223029751,1041580.1817498978,2090.0,2A,ERCT,AbsorptionChiller,135.6983024641544,0.0279,RE1,1064508.1220770208,0.9784614698078704,3.7534296336276403,0.0017958993462333208
126,houston,supermarket,343831.0932244791,546309.4036788956,7307.556834664242,1259451.0692149876,4181.0,2A,ERCT,AbsorptionChiller,82.23656857796678,0.0279,RE1,1287247.5291999974,0.9784062821217572,3.7438368855128066,0.0008954405370755337
127,houston,warehouse,83300.38506025884,132355.0562624108,1770.4108504806989,322418.81926458736,4835.0,2A,ERCT,AbsorptionChiller,17.228621522287245,0.0279,RE1,329153.10207289545,0.9795405762063373,3.9513995263621977,0.0008172491264451288
128,las_vegas,full_service_restaurant,184634.0328775405,293362.96334987035,3924.088645423992,904730.799967756,569.52,3B,NWPP,AbsorptionChiller,324.19236001815653,0.0279,RE1,919657.235092112,0.9837695670138876,4.980973554870459,0.008745915077381757
129,las_vegas,hospital,13887915.13610575,22066354.049590155,295164.4896927009,52677088.97990446,22422.0,3B,NWPP,AbsorptionChiller,619.3878840471747,0.0279,RE1,53799834.668014586,0.9791310569068044,3.873859693176406,0.00017277047958150058
130,las_vegas,large_hotel,3394095.8894219236,5392841.246525968,72135.85130318026,13329332.002865216,11345.0,3B,NWPP,AbsorptionChiller,299.1710788384243,0.0279,RE1,13603722.110202042,0.9798297770923261,4.008054737816793,0.000353288209591608
131,las_vegas,large_office,4798931.815992812,7624969.440966382,101993.29752923404,21653462.378385585,46320.0,3B,NWPP,AbsorptionChiller,103.60388203784136,0.0279,RE1,22041424.13874606,0.9823985166331205,4.5929854775788455,9.915771756431014e-05
132,las_vegas,medium_office,563422.4861275083,895215.7279581497,11974.605905163278,2707776.3499178574,4982.0,3B,NWPP,AbsorptionChiller,113.09162708300047,0.0279,RE1,2753325.3153805975,0.9834567440293761,4.886786351578967,0.000980888468803486
133,las_vegas,midrise_apartment,235897.69653576487,374815.2289401591,5013.6123770401255,1111078.5802123793,3135.0,3B,NWPP,AbsorptionChiller,75.24647417408768,0.0279,RE1,1130149.3420239976,0.9831254497945695,4.790845178315057,0.0015281802801642924
134,las_vegas,outpatient_healthcare,1452956.351084027,2308586.202277979,30880.165648372837,6257998.153770596,3804.0,3B,NWPP,AbsorptionChiller,381.95487673081675,0.0279,RE1,6375460.023475631,0.9815759381640667,4.387922609456922,0.001153502263264175
135,las_vegas,primary_school,704862.1573835402,1119947.6500649592,14980.670384924813,3432940.671107004,6871.0,3B,NWPP,AbsorptionChiller,102.58509058121673,0.0279,RE1,3489924.09447607,0.9836720164030901,4.9512150112168385,0.0007205959847499401
136,las_vegas,quick_service_restaurant,80058.85992826993,127204.63299714022,1701.5176363421688,394848.3366086752,232.0,3B,NWPP,AbsorptionChiller,345.0812927942669,0.0279,RE1,401320.56364193186,0.9838726753134152,5.012818868536246,0.02160697788162175
137,las_vegas,secondary_school,6715688.039868019,10670482.107790276,142730.75647399464,31323216.34271736,19592.0,3B,NWPP,AbsorptionChiller,342.77705389281437,0.0279,RE1,31866135.111701775,0.9829625159410986,4.745029090470979,0.00024219217489133212
138,las_vegas,small_hotel,516329.3981468685,820390.0437222472,10973.720808614788,2303890.707478434,4014.0,3B,NWPP,AbsorptionChiller,128.63213705701756,0.0279,RE1,2345632.509594345,0.9822044578828207,4.542899393319332,0.001131763675465703
139,las_vegas,small_office,35231.41060446147,55978.79684931117,748.7849133801565,170942.3245334515,511.0,3B,NWPP,AbsorptionChiller,68.9460090106878,0.0279,RE1,173790.55005575178,0.9836111599774178,4.932829741246413,0.009653287164865777
140,las_vegas,stand_alone_retail,216866.4138548047,344576.6353470792,4609.134182460788,1079957.8236389942,2294.0,3B,NWPP,AbsorptionChiller,94.53636175013283,0.0279,RE1,1097490.032661382,0.9840251769942068,5.060673126619634,0.0022060475704531973
141,las_vegas,strip_mall,203721.03072605998,323690.0821536284,4329.750973031185,1017189.2741756478,2090.0,3B,NWPP,AbsorptionChiller,97.47417738088994,0.0279,RE1,1033658.7662904427,0.9840667997487217,5.073893267702857,0.0024277001280874917
142,las_vegas,supermarket,251168.3699391733,399078.63223668665,5338.16508910723,1267624.465142452,4181.0,3B,NWPP,AbsorptionChiller,60.07375506796779,0.0279,RE1,1287929.7594631033,0.9842341601539544,5.127754580622582,0.0012264421383933466
143,las_vegas,warehouse,76466.8579176109,121497.34091353723,1625.1756202756208,393372.3516514049,4835.0,3B,NWPP,AbsorptionChiller,15.815275680995017,0.0279,RE1,399554.18918201653,0.9845281623920217,5.225194287602553,0.0010807020243231752
144,los_angeles,full_service_restaurant,38089.07487112025,60519.307850780104,809.5198045942097,125225.68547093085,569.52,3B-CA,CAMX,AbsorptionChiller,66.87925774532984,0.0279,RE1,128304.93416712109,0.976000543422754,3.368549501432075,0.005914716781556531
145,los_angeles,hospital,14675155.111352984,23317190.899149735,311895.96329995495,43740283.29903264,22422.0,3B-CA,CAMX,AbsorptionChiller,654.4980426078398,0.0279,RE1,44926672.10989047,0.9735927733984854,3.061410374813301,0.00013653600815330036
146,los_angeles,large_hotel,3375500.7776277964,5363295.680008603,71740.64319384914,10188425.193647819,11345.0,3B-CA,CAMX,AbsorptionChiller,297.53202094559686,0.0279,RE1,10461312.009714343,0.9739146661706369,3.0991881498146916,0.0002731765667531681
147,los_angeles,large_office,5201055.2692618435,8263898.927827175,110539.76132271168,16318970.436297636,46320.0,3B-CA,CAMX,AbsorptionChiller,112.28530374054067,0.0279,RE1,16739441.206745017,0.9748814333014918,3.2184701642520235,6.94833800572544e-05
148,los_angeles,medium_office,299648.52896584,476108.21824572486,6368.530068954006,955324.5525491702,4982.0,3B-CA,CAMX,AbsorptionChiller,60.146232229193096,0.0279,RE1,979549.1456970859,0.9752696500687809,3.268993674281494,0.0006561609141472288
149,los_angeles,midrise_apartment,108282.11874416638,172048.255337952,2301.3559637093445,337991.38200433896,3135.0,3B-CA,CAMX,AbsorptionChiller,34.53975079558736,0.0279,RE1,346745.27203952323,0.9747541185386762,3.2022394469281097,0.0010214479894507526
150,los_angeles,outpatient_healthcare,1193160.9061363568,1895800.106416657,25358.646458417985,3646748.1992545472,3804.0,3B-CA,CAMX,AbsorptionChiller,313.6595441998835,0.0279,RE1,3743207.3329299428,0.9742308867513643,3.137219224732261,0.0008247158845247794
151,los_angeles,primary_school,306507.75873932877,487006.7722191563,6514.3115657399,985755.2347513618,6871.0,3B-CA,CAMX,AbsorptionChiller,44.60890099539059,0.0279,RE1,1010534.3510639473,0.9754791944613296,3.296929106200414,0.00047983249981085923
152,los_angeles,quick_service_restaurant,10498.060752268371,16680.25208415974,223.11878452154352,35405.039775243305,232.0,3B-CA,CAMX,AbsorptionChiller,45.25026186322574,0.0279,RE1,36253.73825356887,0.9765900423181322,3.4533747812171245,0.014885236125935881
153,los_angeles,secondary_school,3890804.18388832,6182055.53662253,82692.55825490592,12367798.764542414,19592.0,3B-CA,CAMX,AbsorptionChiller,198.5914752903389,0.0279,RE1,12682344.438096002,0.9751981445474122,3.259568931948088,0.0001663724444644798
154,los_angeles,small_hotel,372311.7496972682,591562.0022967691,7912.865720232603,1143071.47714978,4014.0,3B-CA,CAMX,AbsorptionChiller,92.75330087126761,0.0279,RE1,1173170.40902751,0.9743439387440053,3.1510432050061032,0.0007850132548595175
155,los_angeles,small_office,15527.703098261163,24671.794922792757,330.01544984837733,50066.81552195389,511.0,3B-CA,CAMX,AbsorptionChiller,30.386894517145134,0.0279,RE1,51322.12717449294,0.9755405373539751,3.305197610343293,0.006468097084820534
156,los_angeles,stand_alone_retail,48992.813580872746,77844.13713405348,1041.2605979721484,159194.58731834145,2294.0,3B-CA,CAMX,AbsorptionChiller,21.356937044844265,0.0279,RE1,163155.33086099912,0.9757240935876497,3.330189040718749,0.0014516953098163683
157,los_angeles,strip_mall,46946.748953050395,74593.16778095781,997.7749044154981,153034.41437453777,2090.0,3B-CA,CAMX,AbsorptionChiller,22.462559307679616,0.0279,RE1,156829.74718304496,0.9757996625214383,3.3405880211190824,0.0015983674742196567
158,los_angeles,supermarket,29681.180776676327,47160.098345163475,630.8240287736267,99419.27762518726,4181.0,3B-CA,CAMX,AbsorptionChiller,7.0990626110204085,0.0279,RE1,101818.80393337976,0.9764333677523601,3.4304162189325593,0.0008204774501154172
159,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,AbsorptionChiller,0.6095087427467656,0.0279,RE1,9979.287434314105,0.976126217778312,3.3862819362773915,0.0007003685493851895
160,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,AbsorptionChiller,584.8347747319843,0.0279,RE1,1174237.8372936086,0.9770686068889762,3.5254446642868618,0.006190203441998283
161,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,AbsorptionChiller,810.879224042706,0.0279,RE1,61230079.196494676,0.9759945394646602,3.3677070002014156,0.00015019654804216464
162,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,AbsorptionChiller,396.81178449545905,0.0279,RE1,15261995.62527941,0.9761536409571518,3.3901761414670886,0.0002988255743911052
163,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,AbsorptionChiller,228.62026354004794,0.0279,RE1,36852269.60361211,0.9767692423655113,3.4800138144397663,7.512983191795696e-05
164,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,AbsorptionChiller,184.75879125381292,0.0279,RE1,3256477.146110476,0.9771490035597101,3.5378482377855205,0.0007101261015225854
165,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,AbsorptionChiller,129.28506838730215,0.0279,RE1,1415878.7697016534,0.9768578242920045,3.493334356630603,0.0011143012301852004
166,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,AbsorptionChiller,582.4845119559985,0.0279,RE1,7617986.230044746,0.9764858627458858,3.4380745767645458,0.000903805093786684
167,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,AbsorptionChiller,197.4491199258206,0.0279,RE1,4838926.896762108,0.9773342323965195,3.5667601866485596,0.0005191035055521117
168,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,AbsorptionChiller,581.705929739533,0.0279,RE1,478155.1379505663,0.9771825561329254,3.5430505695065557,0.015271769696148947
169,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,AbsorptionChiller,663.6007357370177,0.0279,RE1,45769927.413995594,0.9770358830948924,3.520420916771325,0.0001796866535714233
170,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,AbsorptionChiller,219.8906895267102,0.0279,RE1,3049440.1188038825,0.97660039957191,3.4549033320617983,0.0008607133363382657
171,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,AbsorptionChiller,152.36966059325096,0.0279,RE1,276050.2976717669,0.9771978644896467,3.545429218733291,0.006938217649184522
172,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,AbsorptionChiller,215.55295497585257,0.0279,RE1,1764208.7311916524,0.977340946273513,3.567817017593372,0.0015552820477739196
173,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,AbsorptionChiller,189.44876031916564,0.0279,RE1,1419423.3819237126,0.9774487592870834,3.584874043831166,0.0017152507386751991
174,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,AbsorptionChiller,103.23214520325217,0.0279,RE1,1545475.3513491077,0.9774224205790083,3.580691976782844,0.0008564199896634403
175,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,AbsorptionChiller,86.26716997293377,0.0279,RE1,1539330.0790325268,0.978094427112737,3.690538380529126,0.0007632964592614532
176,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,AbsorptionChiller,102.6221868690942,0.0279,RE1,215845.68501703165,0.9781097250826526,3.6931175050641656,0.0064846142454420665
177,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,AbsorptionChiller,545.014648670037,0.0279,RE1,36305866.76392143,0.9727886520464013,2.9709427708534695,0.0001325012385538074
178,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,AbsorptionChiller,243.25746657618802,0.0279,RE1,8270152.709983218,0.9730225129643008,2.996697111963866,0.00026414253961779335
179,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,AbsorptionChiller,68.4404811515181,0.0279,RE1,11282778.608870048,0.977285149641163,3.559053051673356,7.683620577878574e-05
180,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,AbsorptionChiller,47.15061893029574,0.0279,RE1,853449.6248109902,0.9777485882006873,3.6331787940942957,0.0007292610987744471
181,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,AbsorptionChiller,29.040392605930222,0.0279,RE1,324918.674829547,0.9773478360069859,3.5689021813922492,0.0011384057994871608
182,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,AbsorptionChiller,225.8379975847604,0.0279,RE1,2758559.8856600802,0.9748232627224409,3.211033923763453,0.0008441203795382368
183,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,AbsorptionChiller,36.69834672799513,0.0279,RE1,935667.4201321006,0.9782134089080199,3.710693295092058,0.0005400514182931245
184,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,AbsorptionChiller,101.58073582075679,0.0279,RE1,87638.93013672337,0.9782606470358385,3.7187563779472557,0.01602912231873817
185,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,AbsorptionChiller,163.885121926729,0.0279,RE1,11675984.456358878,0.9777684811623247,3.6364297949323707,0.00018560789071725046
