,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,w4e_int_factor_(L/kWhe),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,Cooling_HeatDemand_kWh,PoG_annual_water_consumption_L,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm,MakeupWater_kg,percent_evaporation
129,phoenix,hospital,16674461.267935596,22422.0,2B,CAMX,0.053,11.55,743.6652068475424,AirCooledChiller,5030762.186735736,0,58105303.25679775,3.4846884899683213,0.00015541381187977527,0,0
130,phoenix,large_hotel,3981322.8122200817,11345.0,2B,CAMX,0.053,11.55,350.93193585016144,AirCooledChiller,1201183.5306139938,0,13873669.77859163,3.4846884899683217,0.0003071563234877322,0,0
131,phoenix,large_office,8387812.171068958,46320.0,2B,CAMX,0.053,11.55,181.0840278728186,AirCooledChiller,2530641.777362787,0,29228912.528540194,3.4846884899683213,7.523075323765806e-05,0,0
132,phoenix,medium_office,838239.4245932477,4982.0,2B,CAMX,0.053,11.55,168.2535978709851,AirCooledChiller,252900.71642577997,0,2921003.274717759,3.4846884899683213,0.0006994557386528143,0,0
133,phoenix,midrise_apartment,365488.4260348538,3135.0,2B,CAMX,0.053,11.55,116.58322999516868,AirCooledChiller,110269.55077231975,0,1273613.3114202933,3.4846884899683217,0.0011115433779803259,0,0
134,phoenix,outpatient_healthcare,1924976.0250693748,3804.0,2B,CAMX,0.053,11.55,506.03996452927834,AirCooledChiller,580774.1816471188,0,6707941.798024222,3.4846884899683217,0.000916059014187256,0,0
135,phoenix,primary_school,1117634.0042763494,6871.0,2B,CAMX,0.053,11.55,162.6595843801993,AirCooledChiller,337195.3550388745,0,3894606.3506990005,3.4846884899683213,0.0005071588546017059,0,0
136,phoenix,quick_service_restaurant,119619.07263903388,232.0,2B,CAMX,0.053,11.55,515.5994510303185,AirCooledChiller,36089.62819098926,0,416835.20560592593,3.4846884899683213,0.015020209008484144,0,0
137,phoenix,secondary_school,11281158.855991058,19592.0,2B,CAMX,0.053,11.55,575.8043515716138,AirCooledChiller,3403577.871772834,0,39311324.41897624,3.4846884899683217,0.00017786282615191515,0,0
138,phoenix,small_hotel,733770.7055353516,4014.0,2B,CAMX,0.053,11.55,182.8028663516073,AirCooledChiller,221382.02007402375,0,2556962.3318549744,3.4846884899683213,0.0008681336547006281,0,0
139,phoenix,small_office,71996.84106732268,511.0,2B,CAMX,0.053,11.55,140.89401383037705,AirCooledChiller,21721.780379340074,0,250886.56338137787,3.4846884899683213,0.00681935125238419,0,0
140,phoenix,stand_alone_retail,401983.2397528322,2294.0,2B,CAMX,0.053,11.55,175.23244976147873,AirCooledChiller,121280.20508457754,0,1400786.3687268707,3.4846884899683217,0.0015190446774055457,0,0
141,phoenix,strip_mall,314040.5657171544,2090.0,2B,CAMX,0.053,11.55,150.25864388380595,AirCooledChiller,94747.49305088383,0,1094333.5447377083,3.4846884899683217,0.0016673150669704888,0,0
142,phoenix,supermarket,476932.2068895614,4181.0,2B,CAMX,0.053,11.55,114.07132429790992,AirCooledChiller,143892.6555708437,0,1661960.1718432447,3.4846884899683213,0.0008334581415853435,0,0
143,phoenix,warehouse,157690.34950958707,4835.0,2B,CAMX,0.053,11.55,32.61434322845648,AirCooledChiller,47575.90873724154,0,549501.7459151398,3.4846884899683213,0.0007207215077493943,0,0
144,phoenix,full_service_restaurant,266638.07857127185,569.52,2B,ERCT,0.053,5.86,468.1803599017978,AirCooledChiller,80445.94315018007,0,471413.22686005523,1.767989138633278,0.0031043495200050535,0,0
145,phoenix,hospital,16674461.267935596,22422.0,2B,ERCT,0.053,5.86,743.6652068475424,AirCooledChiller,5030762.186735736,0,29480266.414271414,1.7679891386332782,7.885064394939249e-05,0,0
146,phoenix,large_hotel,3981322.8122200817,11345.0,2B,ERCT,0.053,5.86,350.93193585016144,AirCooledChiller,1201183.5306139938,0,7038935.489398004,1.7679891386332782,0.00015583861953576714,0,0
147,phoenix,large_office,8387812.171068958,46320.0,2B,ERCT,0.053,5.86,181.0840278728186,AirCooledChiller,2530641.777362787,0,14829560.815345934,1.7679891386332782,3.8169022854777166e-05,0,0
148,phoenix,medium_office,838239.4245932477,4982.0,2B,ERCT,0.053,5.86,168.2535978709851,AirCooledChiller,252900.71642577997,0,1481998.1982550707,1.7679891386332782,0.00035487537909138463,0,0
149,phoenix,midrise_apartment,365488.4260348538,3135.0,2B,ERCT,0.053,5.86,116.58322999516868,AirCooledChiller,110269.55077231975,0,646179.5675257938,1.7679891386332782,0.0005639518783519229,0,0
150,phoenix,outpatient_healthcare,1924976.0250693748,3804.0,2B,ERCT,0.053,5.86,506.03996452927834,AirCooledChiller,580774.1816471188,0,3403336.704452116,1.7679891386332784,0.0004647710669382961,0,0
151,phoenix,primary_school,1117634.0042763494,6871.0,2B,ERCT,0.053,5.86,162.6595843801993,AirCooledChiller,337195.3550388745,0,1975964.7805278045,1.767989138633278,0.00025731176519186113,0,0
152,phoenix,quick_service_restaurant,119619.07263903388,232.0,2B,ERCT,0.053,5.86,515.5994510303185,AirCooledChiller,36089.62819098926,0,211485.22119919705,1.7679891386332782,0.007620642838936544,0,0
153,phoenix,secondary_school,11281158.855991058,19592.0,2B,ERCT,0.053,5.86,575.8043515716138,AirCooledChiller,3403577.871772834,0,19944966.32858881,1.7679891386332782,9.024036028140457e-05,0,0
154,phoenix,small_hotel,733770.7055353516,4014.0,2B,ERCT,0.053,5.86,182.8028663516073,AirCooledChiller,221382.02007402375,0,1297298.6376337793,1.7679891386332784,0.00044045568974421484,0,0
155,phoenix,small_office,71996.84106732268,511.0,2B,ERCT,0.053,5.86,140.89401383037705,AirCooledChiller,21721.780379340074,0,127289.63302293285,1.7679891386332782,0.003459861328049468,0,0
156,phoenix,stand_alone_retail,401983.2397528322,2294.0,2B,ERCT,0.053,5.86,175.23244976147873,AirCooledChiller,121280.20508457754,0,710702.0017956244,1.7679891386332782,0.00077070145537632,0,0
157,phoenix,strip_mall,314040.5657171544,2090.0,2B,ERCT,0.053,5.86,150.25864388380595,AirCooledChiller,94747.49305088383,0,555220.3092781793,1.7679891386332784,0.0008459278175278844,0,0
158,phoenix,supermarket,476932.2068895614,4181.0,2B,ERCT,0.053,5.86,114.07132429790992,AirCooledChiller,143892.6555708437,0,843210.961645144,1.7679891386332782,0.0004228627454277154,0,0
159,phoenix,warehouse,157690.34950958707,4835.0,2B,ERCT,0.053,5.86,32.61434322845648,AirCooledChiller,47575.90873724154,0,278794.8252002354,1.767989138633278,0.00036566476497068833,0,0
160,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,ERCT,0.053,5.86,242.66250102949132,AirCooledChiller,41695.92625925959,0,244338.1278792612,1.7679891386332782,0.003104349520005054,0,0
161,atlanta,hospital,16863438.28369626,22422.0,3A,ERCT,0.053,5.86,752.093403072708,AirCooledChiller,5087777.4275746755,0,29814375.7255876,1.7679891386332782,7.885064394939249e-05,0,0
162,atlanta,large_hotel,3565816.383905628,11345.0,3A,ERCT,0.053,5.86,314.30730576515015,AirCooledChiller,1075823.3169122427,0,6304324.6371057425,1.7679891386332782,0.00015583861953576714,0,0
163,atlanta,large_office,6461081.304124868,46320.0,3A,ERCT,0.053,5.86,139.48793834466468,AirCooledChiller,1949338.1517951027,0,11423121.569519302,1.7679891386332782,3.8169022854777166e-05,0,0
164,atlanta,medium_office,490971.69680857,4982.0,3A,ERCT,0.053,5.86,98.54911617996187,AirCooledChiller,148128.4346986182,0,868032.6273339026,1.767989138633278,0.0003548753790913846,0,0
165,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,ERCT,0.053,5.86,60.7305312270463,AirCooledChiller,57441.609713920705,0,336607.83292357536,1.7679891386332784,0.0005639518783519229,0,0
166,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,ERCT,0.053,5.86,387.70668751633673,AirCooledChiller,444964.9236120516,0,2607494.4523666226,1.7679891386332782,0.00046477106693829605,0,0
167,atlanta,primary_school,581751.7807207332,6871.0,3A,ERCT,0.053,5.86,84.66770204056661,AirCooledChiller,175517.20643256395,0,1028530.8296948248,1.767989138633278,0.00025731176519186113,0,0
168,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,ERCT,0.053,5.86,239.0424328733806,AirCooledChiller,16731.888498000993,0,98048.86659828582,1.767989138633278,0.007620642838936543,0,0
169,atlanta,secondary_school,6420113.817731498,19592.0,3A,ERCT,0.053,5.86,327.6905786918894,AirCooledChiller,1936978.0714229892,0,11350691.498538718,1.7679891386332782,9.024036028140457e-05,0,0
170,atlanta,small_hotel,493999.10115928575,4014.0,3A,ERCT,0.053,5.86,123.06903367196955,AirCooledChiller,149041.81661164152,0,873385.0453442194,1.7679891386332784,0.00044045568974421484,0,0
171,atlanta,small_office,29775.355804512157,511.0,3A,ERCT,0.053,5.86,58.26879805188289,AirCooledChiller,8983.36274083939,0,52642.50566131883,1.7679891386332782,0.003459861328049468,0,0
172,atlanta,stand_alone_retail,185250.8378786051,2294.0,3A,ERCT,0.053,5.86,80.75450648587842,AirCooledChiller,55891.03571537339,0,327521.4692920881,1.7679891386332784,0.0007707014553763201,0,0
173,atlanta,strip_mall,168569.13147156916,2090.0,3A,ERCT,0.053,5.86,80.655086828502,AirCooledChiller,50858.08763661764,0,298028.3935505794,1.7679891386332782,0.0008459278175278843,0,0
174,atlanta,supermarket,183299.7360377032,4181.0,3A,ERCT,0.053,5.86,43.841123185291366,AirCooledChiller,55302.37925409661,0,324071.94242900616,1.7679891386332782,0.0004228627454277154,0,0
175,atlanta,warehouse,40339.67056791984,4835.0,3A,ERCT,0.053,5.86,8.343261751379492,AirCooledChiller,12170.66543005577,0,71320.09942012682,1.7679891386332784,0.0003656647649706884,0,0
176,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,ERCT,0.053,5.86,242.66250102949132,AirCooledChiller,41695.92625925959,0,244338.1278792612,1.7679891386332782,0.003104349520005054,0,0
177,atlanta,hospital,16863438.28369626,22422.0,3A,ERCT,0.053,5.86,752.093403072708,AirCooledChiller,5087777.4275746755,0,29814375.7255876,1.7679891386332782,7.885064394939249e-05,0,0
178,atlanta,large_hotel,3565816.383905628,11345.0,3A,ERCT,0.053,5.86,314.30730576515015,AirCooledChiller,1075823.3169122427,0,6304324.6371057425,1.7679891386332782,0.00015583861953576714,0,0
179,atlanta,large_office,6461081.304124868,46320.0,3A,ERCT,0.053,5.86,139.48793834466468,AirCooledChiller,1949338.1517951027,0,11423121.569519302,1.7679891386332782,3.8169022854777166e-05,0,0
180,atlanta,medium_office,490971.69680857,4982.0,3A,ERCT,0.053,5.86,98.54911617996187,AirCooledChiller,148128.4346986182,0,868032.6273339026,1.767989138633278,0.0003548753790913846,0,0
181,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,ERCT,0.053,5.86,60.7305312270463,AirCooledChiller,57441.609713920705,0,336607.83292357536,1.7679891386332784,0.0005639518783519229,0,0
182,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,ERCT,0.053,5.86,387.70668751633673,AirCooledChiller,444964.9236120516,0,2607494.4523666226,1.7679891386332782,0.00046477106693829605,0,0
183,atlanta,primary_school,581751.7807207332,6871.0,3A,ERCT,0.053,5.86,84.66770204056661,AirCooledChiller,175517.20643256395,0,1028530.8296948248,1.767989138633278,0.00025731176519186113,0,0
184,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,ERCT,0.053,5.86,239.0424328733806,AirCooledChiller,16731.888498000993,0,98048.86659828582,1.767989138633278,0.007620642838936543,0,0
185,atlanta,secondary_school,6420113.817731498,19592.0,3A,ERCT,0.053,5.86,327.6905786918894,AirCooledChiller,1936978.0714229892,0,11350691.498538718,1.7679891386332782,9.024036028140457e-05,0,0
186,atlanta,small_hotel,493999.10115928575,4014.0,3A,ERCT,0.053,5.86,123.06903367196955,AirCooledChiller,149041.81661164152,0,873385.0453442194,1.7679891386332784,0.00044045568974421484,0,0
187,atlanta,small_office,29775.355804512157,511.0,3A,ERCT,0.053,5.86,58.26879805188289,AirCooledChiller,8983.36274083939,0,52642.50566131883,1.7679891386332782,0.003459861328049468,0,0
188,atlanta,stand_alone_retail,185250.8378786051,2294.0,3A,ERCT,0.053,5.86,80.75450648587842,AirCooledChiller,55891.03571537339,0,327521.4692920881,1.7679891386332784,0.0007707014553763201,0,0
189,atlanta,strip_mall,168569.13147156916,2090.0,3A,ERCT,0.053,5.86,80.655086828502,AirCooledChiller,50858.08763661764,0,298028.3935505794,1.7679891386332782,0.0008459278175278843,0,0
190,atlanta,supermarket,183299.7360377032,4181.0,3A,ERCT,0.053,5.86,43.841123185291366,AirCooledChiller,55302.37925409661,0,324071.94242900616,1.7679891386332782,0.0004228627454277154,0,0
191,atlanta,warehouse,40339.67056791984,4835.0,3A,ERCT,0.053,5.86,8.343261751379492,AirCooledChiller,12170.66543005577,0,71320.09942012682,1.7679891386332784,0.0003656647649706884,0,0
192,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,SPNO,0.053,7.66,242.66250102949132,AirCooledChiller,41695.92625925959,0,319390.79514592845,2.3110574747322374,0.004057903980074866,0,0
193,atlanta,hospital,16863438.28369626,22422.0,3A,SPNO,0.053,7.66,752.093403072708,AirCooledChiller,5087777.4275746755,0,38972375.09522202,2.3110574747322374,0.0001030709782683185,0,0
194,atlanta,large_hotel,3565816.383905628,11345.0,3A,SPNO,0.053,7.66,314.30730576515015,AirCooledChiller,1075823.3169122427,0,8240806.607547779,2.311057474732237,0.00020370713748190717,0,0
195,atlanta,large_office,6461081.304124868,46320.0,3A,SPNO,0.053,7.66,139.48793834466468,AirCooledChiller,1949338.1517951027,0,14931930.242750488,2.3110574747322374,4.989329608661998e-05,0,0
196,atlanta,medium_office,490971.69680857,4982.0,3A,SPNO,0.053,7.66,98.54911617996187,AirCooledChiller,148128.4346986182,0,1134663.8097914155,2.3110574747322374,0.00046388146823208296,0,0
197,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,SPNO,0.053,7.66,60.7305312270463,AirCooledChiller,57441.609713920705,0,440002.7304086326,2.3110574747322374,0.0007371794177774282,0,0
198,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,SPNO,0.053,7.66,387.70668751633673,AirCooledChiller,444964.9236120516,0,3408431.314868315,2.311057474732237,0.0006075335107077384,0,0
199,atlanta,primary_school,581751.7807207332,6871.0,3A,SPNO,0.053,7.66,84.66770204056661,AirCooledChiller,175517.20643256395,0,1344461.8012734398,2.311057474732237,0.00033634950876615296,0,0
200,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,SPNO,0.053,7.66,239.0424328733806,AirCooledChiller,16731.888498000993,0,128166.26589468762,2.311057474732237,0.009961454632466539,0,0
201,atlanta,secondary_school,6420113.817731498,19592.0,3A,SPNO,0.053,7.66,327.6905786918894,AirCooledChiller,1936978.0714229892,0,14837252.027100097,2.311057474732237,0.0001179592422791056,0,0
202,atlanta,small_hotel,493999.10115928575,4014.0,3A,SPNO,0.053,7.66,123.06903367196955,AirCooledChiller,149041.81661164152,0,1141660.315245174,2.3110574747322374,0.000575749246320936,0,0
203,atlanta,small_office,29775.355804512157,511.0,3A,SPNO,0.053,7.66,58.26879805188289,AirCooledChiller,8983.36274083939,0,68812.55859482972,2.311057474732237,0.004522617367382069,0,0
204,atlanta,stand_alone_retail,185250.8378786051,2294.0,3A,SPNO,0.053,7.66,80.75450648587842,AirCooledChiller,55891.03571537339,0,428125.3335797602,2.3110574747322374,0.0010074356908161453,0,0
205,atlanta,strip_mall,168569.13147156916,2090.0,3A,SPNO,0.053,7.66,80.655086828502,AirCooledChiller,50858.08763661764,0,389572.95129649114,2.3110574747322374,0.0011057691266661424,0,0
206,atlanta,supermarket,183299.7360377032,4181.0,3A,SPNO,0.053,7.66,43.841123185291366,AirCooledChiller,55302.37925409661,0,423616.22508638,2.3110574747322374,0.0005527523259345222,0,0
207,atlanta,warehouse,40339.67056791984,4835.0,3A,SPNO,0.053,7.66,8.343261751379492,AirCooledChiller,12170.66543005577,0,93227.2971942272,2.3110574747322374,0.00047798499994461993,0,0
208,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,SPSO,0.053,4.27,242.66250102949132,AirCooledChiller,41695.92625925959,0,178041.60512703843,1.2882787750791975,0.0022620430802767198,0,0
209,atlanta,hospital,16863438.28369626,22422.0,3A,SPSO,0.053,4.27,752.093403072708,AirCooledChiller,5087777.4275746755,0,21724809.61574386,1.2882787750791973,5.7456015301007816e-05,0,0
210,atlanta,large_hotel,3565816.383905628,11345.0,3A,SPSO,0.053,4.27,314.30730576515015,AirCooledChiller,1075823.3169122427,0,4593765.563215276,1.2882787750791975,0.00011355476201667673,0,0
211,atlanta,large_office,6461081.304124868,46320.0,3A,SPSO,0.053,4.27,139.48793834466468,AirCooledChiller,1949338.1517951027,0,8323673.908165088,1.2882787750791975,2.7812581499982674e-05,0,0
212,atlanta,medium_office,490971.69680857,4982.0,3A,SPSO,0.053,4.27,98.54911617996187,AirCooledChiller,148128.4346986182,0,632508.4161630996,1.2882787750791973,0.000258586667017101,0,0
213,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,SPSO,0.053,4.27,60.7305312270463,AirCooledChiller,57441.609713920705,0,245275.6734784414,1.2882787750791975,0.00041093421852605983,0,0
214,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,SPSO,0.053,4.27,387.70668751633673,AirCooledChiller,444964.9236120516,0,1900000.22382346,1.2882787750791973,0.0003386642416086218,0,0
215,atlanta,primary_school,581751.7807207332,6871.0,3A,SPSO,0.053,4.27,84.66770204056661,AirCooledChiller,175517.20643256395,0,749458.471467048,1.2882787750791973,0.0001874950917012367,0,0
216,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,SPSO,0.053,4.27,239.0424328733806,AirCooledChiller,16731.888498000993,0,71445.16388646423,1.2882787750791973,0.005552925754651713,0,0
217,atlanta,secondary_school,6420113.817731498,19592.0,3A,SPSO,0.053,4.27,327.6905786918894,AirCooledChiller,1936978.0714229892,0,8270896.364976163,1.2882787750791973,6.575534785010195e-05,0,0
218,atlanta,small_hotel,493999.10115928575,4014.0,3A,SPSO,0.053,4.27,123.06903367196955,AirCooledChiller,149041.81661164152,0,636408.5569317093,1.2882787750791975,0.00032094638143477766,0,0
219,atlanta,small_office,29775.355804512157,511.0,3A,SPSO,0.053,4.27,58.26879805188289,AirCooledChiller,8983.36274083939,0,38358.95890338419,1.2882787750791973,0.00252109349330567,0,0
220,atlanta,stand_alone_retail,185250.8378786051,2294.0,3A,SPSO,0.053,4.27,80.75450648587842,AirCooledChiller,55891.03571537339,0,238654.72250464436,1.2882787750791975,0.000561586214071141,0,0
221,atlanta,strip_mall,168569.13147156916,2090.0,3A,SPSO,0.053,4.27,80.655086828502,AirCooledChiller,50858.08763661764,0,217164.0342083573,1.2882787750791975,0.0006164013277890897,0,0
222,atlanta,supermarket,183299.7360377032,4181.0,3A,SPSO,0.053,4.27,43.841123185291366,AirCooledChiller,55302.37925409661,0,236141.1594149925,1.2882787750791973,0.0003081269493133694,0,0
223,atlanta,warehouse,40339.67056791984,4835.0,3A,SPSO,0.053,4.27,8.343261751379492,AirCooledChiller,12170.66543005577,0,51968.74138633813,1.2882787750791975,0.00026644855741038214,0,0
224,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,SPSO,0.053,4.27,242.66250102949132,AirCooledChiller,41695.92625925959,0,178041.60512703843,1.2882787750791975,0.0022620430802767198,0,0
225,atlanta,hospital,16863438.28369626,22422.0,3A,SPSO,0.053,4.27,752.093403072708,AirCooledChiller,5087777.4275746755,0,21724809.61574386,1.2882787750791973,5.7456015301007816e-05,0,0
226,atlanta,large_hotel,3565816.383905628,11345.0,3A,SPSO,0.053,4.27,314.30730576515015,AirCooledChiller,1075823.3169122427,0,4593765.563215276,1.2882787750791975,0.00011355476201667673,0,0
227,atlanta,large_office,6461081.304124868,46320.0,3A,SPSO,0.053,4.27,139.48793834466468,AirCooledChiller,1949338.1517951027,0,8323673.908165088,1.2882787750791975,2.7812581499982674e-05,0,0
228,atlanta,medium_office,490971.69680857,4982.0,3A,SPSO,0.053,4.27,98.54911617996187,AirCooledChiller,148128.4346986182,0,632508.4161630996,1.2882787750791973,0.000258586667017101,0,0
229,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,SPSO,0.053,4.27,60.7305312270463,AirCooledChiller,57441.609713920705,0,245275.6734784414,1.2882787750791975,0.00041093421852605983,0,0
230,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,SPSO,0.053,4.27,387.70668751633673,AirCooledChiller,444964.9236120516,0,1900000.22382346,1.2882787750791973,0.0003386642416086218,0,0
231,atlanta,primary_school,581751.7807207332,6871.0,3A,SPSO,0.053,4.27,84.66770204056661,AirCooledChiller,175517.20643256395,0,749458.471467048,1.2882787750791973,0.0001874950917012367,0,0
232,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,SPSO,0.053,4.27,239.0424328733806,AirCooledChiller,16731.888498000993,0,71445.16388646423,1.2882787750791973,0.005552925754651713,0,0
233,atlanta,secondary_school,6420113.817731498,19592.0,3A,SPSO,0.053,4.27,327.6905786918894,AirCooledChiller,1936978.0714229892,0,8270896.364976163,1.2882787750791973,6.575534785010195e-05,0,0
234,atlanta,small_hotel,493999.10115928575,4014.0,3A,SPSO,0.053,4.27,123.06903367196955,AirCooledChiller,149041.81661164152,0,636408.5569317093,1.2882787750791975,0.00032094638143477766,0,0
