,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,fuel_type,w4e_intensity (L/kWh),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
138,las_vegas,small_hotel,516329.3981468685,4014.0,3B,NWPP,US Overall,0.268,128.63213705701756,AirCooledChiller,151861.58769025546,40698.90550098847,0.07882352941176472,1.9637152319821803e-05
139,las_vegas,small_office,35231.41060446147,511.0,3B,NWPP,US Overall,0.268,68.9460090106878,AirCooledChiller,10362.179589547492,2777.064129998728,0.07882352941176472,0.00015425348221480376
140,las_vegas,stand_alone_retail,216866.4138548047,2294.0,3B,NWPP,US Overall,0.268,94.53636175013283,AirCooledChiller,63784.23936906021,17094.176150908137,0.07882352941176471,3.4360736448022976e-05
141,las_vegas,strip_mall,203721.03072606,2090.0,3B,NWPP,US Overall,0.268,97.47417738088996,AirCooledChiller,59917.95021354706,16058.010657230614,0.07882352941176471,3.77146073740501e-05
142,las_vegas,supermarket,251168.3699391733,4181.0,3B,NWPP,US Overall,0.268,60.07375506796779,AirCooledChiller,73873.0499821098,19797.977395205427,0.07882352941176471,1.885279344935774e-05
143,las_vegas,warehouse,76466.8579176109,4835.0,3B,NWPP,US Overall,0.268,15.815275680995017,AirCooledChiller,22490.25232870909,6027.387624094037,0.07882352941176472,1.63026948111199e-05
144,los_angeles,full_service_restaurant,38089.07487112025,569.52,3B-CA,CAMX,US Overall,0.268,66.87925774532984,AirCooledChiller,11202.66907974125,3002.315313370655,0.07882352941176471,0.0001384034439734596
145,los_angeles,hospital,14675155.111352984,22422.0,3B-CA,CAMX,US Overall,0.268,654.4980426078398,AirCooledChiller,4316222.091574407,1156747.5205419413,0.07882352941176472,3.5154548841211633e-06
146,los_angeles,large_hotel,3375500.7776277964,11345.0,3B-CA,CAMX,US Overall,0.268,297.53202094559686,AirCooledChiller,992794.3463611166,266068.8848247793,0.07882352941176472,6.947865086977939e-06
147,los_angeles,large_office,5201055.269261844,46320.0,3B-CA,CAMX,US Overall,0.268,112.28530374054068,AirCooledChiller,1529722.1380181897,409965.5329888749,0.07882352941176472,1.7017169562125371e-06
148,los_angeles,medium_office,299648.52896584,4982.0,3B-CA,CAMX,US Overall,0.268,60.146232229193096,AirCooledChiller,88131.92028407058,23619.354636130916,0.0788235294117647,1.5821663872293194e-05
149,los_angeles,midrise_apartment,108282.11874416638,3135.0,3B-CA,CAMX,US Overall,0.268,34.53975079558736,AirCooledChiller,31847.681983578346,8535.178771598998,0.07882352941176471,2.5143071582700067e-05
150,los_angeles,outpatient_healthcare,1193160.9061363568,3804.0,3B-CA,CAMX,US Overall,0.268,313.6595441998835,AirCooledChiller,350929.6782753991,94049.15377780696,0.07882352941176472,2.072122224284036e-05
151,los_angeles,primary_school,306507.7587393288,6871.0,3B-CA,CAMX,US Overall,0.268,44.6089009953906,AirCooledChiller,90149.34080568496,24160.02333592357,0.07882352941176472,1.1471915210561014e-05
152,los_angeles,quick_service_restaurant,10498.060752268371,232.0,3B-CA,CAMX,US Overall,0.268,45.25026186322574,AirCooledChiller,3087.6649271377564,827.4942004729188,0.07882352941176472,0.0003397565922920893
153,los_angeles,secondary_school,3890804.18388832,19592.0,3B-CA,CAMX,US Overall,0.268,198.5914752903389,AirCooledChiller,1144354.1717318587,306686.91802413814,0.0788235294117647,4.023250786635601e-06
154,los_angeles,small_hotel,372311.7496972682,4014.0,3B-CA,CAMX,US Overall,0.268,92.75330087126761,AirCooledChiller,109503.45579331418,29346.9261526082,0.07882352941176471,1.96371523198218e-05
155,los_angeles,small_office,15527.703098261163,511.0,3B-CA,CAMX,US Overall,0.268,30.386894517145134,AirCooledChiller,4566.971499488577,1223.9483618629388,0.07882352941176471,0.00015425348221480373
156,los_angeles,stand_alone_retail,48992.813580872746,2294.0,3B-CA,CAMX,US Overall,0.268,21.356937044844265,AirCooledChiller,14409.651053197867,3861.7864822570286,0.07882352941176471,3.4360736448022976e-05
157,los_angeles,strip_mall,46946.7489530504,2090.0,3B-CA,CAMX,US Overall,0.268,22.46255930767962,AirCooledChiller,13807.867339132472,3700.5084468875025,0.07882352941176471,3.77146073740501e-05
158,los_angeles,supermarket,29681.180776676327,4181.0,3B-CA,CAMX,US Overall,0.268,7.0990626110204085,AirCooledChiller,8729.759051963625,2339.5754259262517,0.07882352941176471,1.885279344935774e-05
159,los_angeles,warehouse,2946.974771180612,4835.0,3B-CA,CAMX,US Overall,0.268,0.6095087427467657,AirCooledChiller,866.7572856413566,232.29095255188358,0.07882352941176472,1.63026948111199e-05
160,miami,full_service_restaurant,333075.1009053597,569.52,1A,FRCC,US Overall,0.268,584.8347747319843,AirCooledChiller,97963.26497216463,26254.155012540123,0.07882352941176472,0.00013840344397345964
161,miami,hospital,18181533.961485557,22422.0,1A,FRCC,US Overall,0.268,810.8792240427061,AirCooledChiller,5347509.988672223,1433132.6769641559,0.07882352941176471,3.515454884121163e-06
162,miami,large_hotel,4501829.695100983,11345.0,1A,FRCC,US Overall,0.268,396.81178449545905,AirCooledChiller,1324067.557382642,354850.1053785481,0.07882352941176471,6.947865086977938e-06
163,miami,large_office,10589690.60717502,46320.0,1A,FRCC,US Overall,0.268,228.62026354004794,AirCooledChiller,3114614.8844632413,834716.7890361487,0.07882352941176471,1.701716956212537e-06
164,miami,medium_office,920468.298026496,4982.0,1A,FRCC,US Overall,0.268,184.75879125381292,AirCooledChiller,270725.97000779293,72554.5599620885,0.07882352941176471,1.5821663872293198e-05
165,miami,midrise_apartment,405308.6893941922,3135.0,1A,FRCC,US Overall,0.268,129.28506838730215,AirCooledChiller,119208.43805711536,31947.86139930692,0.07882352941176472,2.514307158270007e-05
166,miami,outpatient_healthcare,2215771.0834806184,3804.0,1A,FRCC,US Overall,0.268,582.4845119559985,AirCooledChiller,651697.3774942996,174654.8971684723,0.07882352941176471,2.0721222242840356e-05
167,miami,primary_school,1356672.9030103134,6871.0,1A,FRCC,US Overall,0.268,197.4491199258206,AirCooledChiller,399021.4420618569,106937.74647257767,0.07882352941176472,1.1471915210561014e-05
168,miami,quick_service_restaurant,134955.77569957165,232.0,1A,FRCC,US Overall,0.268,581.705929739533,AirCooledChiller,39692.87520575637,10637.690555142708,0.07882352941176472,0.0003397565922920893
169,miami,secondary_school,13001265.61455965,19592.0,1A,FRCC,US Overall,0.268,663.6007357370177,AirCooledChiller,3823901.6513410737,1024805.6425594079,0.07882352941176471,4.023250786635602e-06
170,miami,small_hotel,882641.2277602147,4014.0,1A,FRCC,US Overall,0.268,219.8906895267102,AirCooledChiller,259600.3611059455,69572.8967763934,0.07882352941176472,1.9637152319821803e-05
171,miami,small_office,77860.89656315124,511.0,1A,FRCC,US Overall,0.268,152.36966059325096,AirCooledChiller,22900.263695044483,6137.2706702719215,0.07882352941176471,0.00015425348221480373
172,miami,stand_alone_retail,494478.4787146058,2294.0,1A,FRCC,US Overall,0.268,215.55295497585257,AirCooledChiller,145434.8466807664,38976.5389104454,0.07882352941176471,3.4360736448022976e-05
173,miami,strip_mall,395947.9090670562,2090.0,1A,FRCC,US Overall,0.268,189.44876031916564,AirCooledChiller,116455.2673726636,31210.011655873845,0.07882352941176471,3.77146073740501e-05
174,miami,supermarket,431613.5990947973,4181.0,1A,FRCC,US Overall,0.268,103.23214520325216,AirCooledChiller,126945.17620435214,34021.30722276638,0.07882352941176472,1.8852793449357742e-05
175,miami,warehouse,417101.7668191348,4835.0,1A,FRCC,US Overall,0.268,86.26716997293377,AirCooledChiller,122676.99024092201,32877.4333845671,0.07882352941176471,1.6302694811119898e-05
176,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,MROW,US Overall,0.268,102.6221868690942,AirCooledChiller,17189.819960496035,4606.871749412938,0.07882352941176471,0.0001384034439734596
177,minneapolis,hospital,12220318.45247957,22422.0,6A,MROW,US Overall,0.268,545.014648670037,AirCooledChiller,3594211.3095528143,963248.6309601543,0.07882352941176471,3.515454884121163e-06
178,minneapolis,large_hotel,2759755.958306853,11345.0,6A,MROW,US Overall,0.268,243.25746657618802,AirCooledChiller,811692.9289137804,217533.70494889317,0.07882352941176472,6.947865086977939e-06
179,minneapolis,large_office,3170163.0869383183,46320.0,6A,MROW,US Overall,0.268,68.4404811515181,AirCooledChiller,932400.9079230349,249883.44332337336,0.07882352941176471,1.701716956212537e-06
180,minneapolis,medium_office,234904.38351073337,4982.0,6A,MROW,US Overall,0.268,47.15061893029574,AirCooledChiller,69089.5245619804,18515.99258261075,0.07882352941176471,1.5821663872293198e-05
181,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,MROW,US Overall,0.268,29.040392605930222,AirCooledChiller,26776.95024105625,7176.222664603075,0.07882352941176471,2.5143071582700067e-05
182,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,MROW,US Overall,0.268,225.8379975847604,AirCooledChiller,252672.8655330672,67716.32796286202,0.07882352941176472,2.072122224284036e-05
183,minneapolis,primary_school,252154.34036805452,6871.0,6A,MROW,US Overall,0.268,36.69834672799513,AirCooledChiller,74163.04128472191,19875.695064305473,0.07882352941176471,1.1471915210561012e-05
184,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,MROW,US Overall,0.268,101.58073582075679,AirCooledChiller,6931.391385416346,1857.6128912915808,0.07882352941176472,0.0003397565922920893
185,minneapolis,secondary_school,3210837.308788474,19592.0,6A,MROW,US Overall,0.268,163.88512192672897,AirCooledChiller,944363.9143495513,253089.52904567978,0.07882352941176472,4.023250786635603e-06
186,minneapolis,small_hotel,282436.0612098215,4014.0,6A,MROW,US Overall,0.268,70.36274569253152,AirCooledChiller,83069.42976759456,22262.60717771534,0.07882352941176471,1.96371523198218e-05
187,minneapolis,small_office,14392.478470317685,511.0,6A,MROW,US Overall,0.268,28.165319902774336,AirCooledChiller,4233.081903034613,1134.4659500132764,0.07882352941176471,0.00015425348221480373
188,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,MROW,US Overall,0.268,31.459004686950543,AirCooledChiller,21225.57551525428,5688.454238088148,0.07882352941176472,3.436073644802298e-05
189,minneapolis,strip_mall,66433.46329682377,2090.0,6A,MROW,US Overall,0.268,31.786346075035297,AirCooledChiller,19539.25391083052,5236.5200481025795,0.07882352941176471,3.77146073740501e-05
190,minneapolis,supermarket,71679.7319896904,4181.0,6A,MROW,US Overall,0.268,17.144159767924037,AirCooledChiller,21082.274114614822,5650.049462716773,0.07882352941176471,1.885279344935774e-05
191,minneapolis,warehouse,14570.77077760158,4835.0,6A,MROW,US Overall,0.268,3.013603056380885,AirCooledChiller,4285.520816941641,1148.51957894036,0.07882352941176471,1.6302694811119898e-05
192,phoenix,full_service_restaurant,266638.07857127185,569.52,2B,AZNM,US Overall,0.268,468.1803599017978,AirCooledChiller,78422.96428566819,21017.354428559076,0.07882352941176471,0.0001384034439734596
193,phoenix,hospital,16674461.267935596,22422.0,2B,AZNM,US Overall,0.268,743.6652068475424,AirCooledChiller,4904253.314098705,1314339.8881784528,0.07882352941176471,3.515454884121163e-06
194,phoenix,large_hotel,3981322.8122200817,11345.0,2B,AZNM,US Overall,0.268,350.93193585016144,AirCooledChiller,1170977.2977117887,313821.9157867594,0.07882352941176471,6.947865086977938e-06
195,phoenix,large_office,8387812.171068958,46320.0,2B,AZNM,US Overall,0.268,181.0840278728186,AirCooledChiller,2467003.579726164,661156.959366612,0.07882352941176471,1.701716956212537e-06
196,phoenix,medium_office,838239.4245932477,4982.0,2B,AZNM,US Overall,0.268,168.2535978709851,AirCooledChiller,246541.00723330816,66072.98993852659,0.07882352941176471,1.5821663872293198e-05
197,phoenix,midrise_apartment,365488.4260348538,3135.0,2B,AZNM,US Overall,0.268,116.58322999516868,AirCooledChiller,107496.59589260406,28809.08769921789,0.07882352941176471,2.5143071582700067e-05
198,phoenix,outpatient_healthcare,1924976.0250693748,3804.0,2B,AZNM,US Overall,0.268,506.03996452927834,AirCooledChiller,566169.4191380515,151733.4043289978,0.07882352941176472,2.072122224284036e-05
199,phoenix,primary_school,1117634.0042763494,6871.0,2B,AZNM,US Overall,0.268,162.6595843801993,AirCooledChiller,328715.883610691,88095.8568076652,0.07882352941176471,1.1471915210561012e-05
200,phoenix,quick_service_restaurant,119619.07263903388,232.0,2B,AZNM,US Overall,0.268,515.5994510303185,AirCooledChiller,35182.08018795114,9428.797490370907,0.07882352941176472,0.0003397565922920893
201,phoenix,secondary_school,11281158.855991058,19592.0,2B,AZNM,US Overall,0.268,575.8043515716138,AirCooledChiller,3317987.8988208994,889220.7568840011,0.07882352941176471,4.023250786635602e-06
202,phoenix,small_hotel,733770.7055353516,4014.0,2B,AZNM,US Overall,0.268,182.8028663516073,AirCooledChiller,215814.9133927505,57838.39678925713,0.07882352941176471,1.96371523198218e-05
203,phoenix,small_office,71996.84106732268,511.0,2B,AZNM,US Overall,0.268,140.89401383037705,AirCooledChiller,21175.541490389023,5675.045119424259,0.07882352941176472,0.00015425348221480376
204,phoenix,stand_alone_retail,401983.2397528322,2294.0,2B,AZNM,US Overall,0.268,175.23244976147873,AirCooledChiller,118230.36463318595,31685.737721693837,0.07882352941176471,3.4360736448022976e-05
205,phoenix,strip_mall,314040.5657171544,2090.0,2B,AZNM,US Overall,0.268,150.25864388380595,AirCooledChiller,92364.8722697513,24753.78576829335,0.07882352941176471,3.77146073740501e-05
206,phoenix,supermarket,476932.2068895614,4181.0,2B,AZNM,US Overall,0.268,114.07132429790992,AirCooledChiller,140274.17849692982,37593.47983717719,0.07882352941176471,1.885279344935774e-05
207,phoenix,warehouse,157690.34950958707,4835.0,2B,AZNM,US Overall,0.268,32.61434322845648,AirCooledChiller,46379.51456164326,12429.709902520393,0.07882352941176471,1.6302694811119898e-05
208,san_francisco,full_service_restaurant,11326.412683080798,569.52,3C,CAMX,US Overall,0.268,19.887646936158166,AirCooledChiller,3331.2978479649405,892.7878232546041,0.07882352941176471,0.0001384034439734596
209,san_francisco,hospital,13677543.281808356,22422.0,3C,CAMX,US Overall,0.268,610.0054982520898,AirCooledChiller,4022806.847590693,1078112.2351543058,0.07882352941176471,3.515454884121163e-06
210,san_francisco,large_hotel,2900597.843419503,11345.0,3C,CAMX,US Overall,0.268,255.6719121568535,AirCooledChiller,853117.0127704421,228635.35942247848,0.07882352941176471,6.947865086977938e-06
211,san_francisco,large_office,3282700.888418669,46320.0,3C,CAMX,US Overall,0.268,70.87005372233742,AirCooledChiller,965500.2612996085,258754.0700282951,0.07882352941176471,1.701716956212537e-06
212,san_francisco,medium_office,170053.08318796114,4982.0,3C,CAMX,US Overall,0.268,34.13349722761163,AirCooledChiller,50015.61270234151,13404.184204227526,0.07882352941176471,1.5821663872293198e-05
213,san_francisco,midrise_apartment,68170.2860357162,3135.0,3C,CAMX,US Overall,0.268,21.744907826384754,AirCooledChiller,20050.084128151822,5373.422546344688,0.0788235294117647,2.5143071582700064e-05
214,san_francisco,outpatient_healthcare,935618.1339681876,3804.0,3C,CAMX,US Overall,0.268,245.95639694221546,AirCooledChiller,275181.80410829047,73748.72350102184,0.0788235294117647,2.0721222242840352e-05
215,san_francisco,primary_school,185266.11317057564,6871.0,3C,CAMX,US Overall,0.268,26.963486125829668,AirCooledChiller,54490.033285463425,14603.328920504198,0.07882352941176471,1.1471915210561012e-05
216,san_francisco,quick_service_restaurant,3472.5962586700903,232.0,3C,CAMX,US Overall,0.268,14.968087321853837,AirCooledChiller,1021.3518407853207,273.72229333046596,0.07882352941176471,0.00033975659229208927
217,san_francisco,secondary_school,2586770.5593144875,19592.0,3C,CAMX,US Overall,0.268,132.03198036517392,AirCooledChiller,760814.870386614,203898.38526361255,0.07882352941176471,4.023250786635602e-06
218,san_francisco,small_hotel,271737.0067503561,4014.0,3C,CAMX,US Overall,0.268,67.69731109874343,AirCooledChiller,79922.64904422239,21419.269943851603,0.07882352941176472,1.9637152319821803e-05
219,san_francisco,small_office,7105.732828875942,511.0,3C,CAMX,US Overall,0.268,13.905543696430415,AirCooledChiller,2089.92142025763,560.0989406290448,0.07882352941176471,0.00015425348221480373
220,san_francisco,stand_alone_retail,12249.044525333578,2294.0,3C,CAMX,US Overall,0.268,5.339600926474969,AirCooledChiller,3602.660154509876,965.5129214086469,0.07882352941176472,3.436073644802298e-05
221,san_francisco,strip_mall,12205.81489322058,2090.0,3C,CAMX,US Overall,0.268,5.840102819722766,AirCooledChiller,3589.9455568295825,962.1054092303282,0.07882352941176471,3.77146073740501e-05
222,san_francisco,supermarket,8628.03831147981,4181.0,3C,CAMX,US Overall,0.268,2.0636303065007917,AirCooledChiller,2537.6583269058265,680.0924316107615,0.07882352941176471,1.885279344935774e-05
223,san_francisco,warehouse,1529.0296860804071,4835.0,3C,CAMX,US Overall,0.268,0.31624192059574086,AirCooledChiller,449.71461355306093,120.52351643222033,0.07882352941176471,1.6302694811119898e-05
224,seattle,full_service_restaurant,15625.237092130605,569.52,4C,NWPP,US Overall,0.268,27.435800484847952,AirCooledChiller,4595.657968273707,1231.6363354973537,0.07882352941176471,0.0001384034439734596
225,seattle,hospital,13382720.384986538,22422.0,4C,NWPP,US Overall,0.268,596.8566758088724,AirCooledChiller,3936094.2308783936,1054873.2538754095,0.07882352941176471,3.515454884121163e-06
226,seattle,large_hotel,2635595.468856204,11345.0,4C,NWPP,US Overall,0.268,232.31339522751907,AirCooledChiller,775175.1378988835,207746.9369569008,0.07882352941176472,6.947865086977939e-06
227,seattle,large_office,2131356.627606736,46320.0,4C,NWPP,US Overall,0.268,46.01374411931641,AirCooledChiller,626869.5963549224,168001.05182311923,0.07882352941176472,1.7017169562125371e-06
228,seattle,medium_office,123303.73380321776,4982.0,4C,NWPP,US Overall,0.268,24.749846206988714,AirCooledChiller,36265.80405976993,9719.235488018341,0.07882352941176471,1.5821663872293198e-05
229,seattle,midrise_apartment,43240.35910257597,3135.0,4C,NWPP,US Overall,0.268,13.792778023150229,AirCooledChiller,12717.752677228225,3408.3577174971647,0.07882352941176471,2.5143071582700067e-05
230,seattle,outpatient_healthcare,806348.7142857026,3804.0,4C,NWPP,US Overall,0.268,211.97389965449594,AirCooledChiller,237161.3865546184,63559.25159663773,0.07882352941176471,2.0721222242840356e-05
231,seattle,primary_school,101668.41028054242,6871.0,4C,NWPP,US Overall,0.268,14.796741417630974,AirCooledChiller,29902.47361192424,8013.862927995697,0.07882352941176471,1.1471915210561012e-05
